episod,total_reward
1354,14.539421561948895
1355,14.544468676081808
1356,14.53986271242015
1357,14.544834316258852
1358,14.549581679941099
1359,14.543970655779049
1360,14.543613455604117
1361,14.545780711076416
1362,14.541982547688677
1363,14.551959283996588
1364,14.540477409734855
1365,14.548393197966515
1366,14.539336951099575
1367,14.542261448129636
1368,14.541099695784462
1369,14.542188624275402
1370,14.545555150858807
1371,14.547972389173434
1372,14.544744141462747
1373,14.544604142431737
1374,14.547587861616197
1375,14.541220363251016
1376,14.539496953440834
1377,14.541900316358273
1378,14.543178495515686
1379,14.543653847747365
1380,14.54811303768007
1381,14.539043085654212
1382,14.542334504124248
1383,14.545524285820248
1384,14.555103286246801
1385,14.544389521071395
1386,14.547175048685052
1387,14.5480170450208
1388,14.536158956437655
1389,14.544006778981657
1390,14.539102816800119
1391,14.54377167337982
1392,14.550804527925488
1393,14.541707825404389
1394,14.542179806958826
1395,14.545663569064331
1396,14.541336208112504
1397,14.541829387028665
1398,14.545652703876547
1399,14.540642799754519
1400,14.545786464300152
1401,14.544934602497687
1402,14.541644525468204
1403,14.545294600520709
1404,14.540168730435305
1405,14.542893958321164
1406,14.539876164981758
1407,14.543875490857253
1408,14.537703217721718
1409,14.5402497674099
1410,14.54517990948039
1411,14.543371662562429
1412,14.542702889725216
1413,14.537756744019807
1414,14.541159453718826
1415,14.539512566983667
1416,14.545814119632107
1417,14.538715101458312
1418,14.540127250066863
1419,14.541182256237146
1420,14.540443704584547
1421,14.552045044443512
1422,14.541772915322486
1423,14.539243646300722
1424,14.54124583592737
1425,14.540977972604212
1426,14.543652473349034
1427,14.54377882728203
1428,14.54450561667711
1429,14.541724327421957
1430,14.543942513635873
1431,14.540426655910881
1432,14.542175336443437
1433,14.536594681269026
1434,14.543578758670806
1435,14.542738400280385
1436,14.539786092357026
1437,14.542010804310518
1438,14.538436127382099
1439,14.544270686594992
1440,14.540633012421228
1441,14.546755235435981
1442,14.542930768450292
1443,14.546195476221003
1444,14.5423883902918
1445,14.542749619012083
1446,14.54663053635588
1447,14.544639485381214
1448,14.553920633726465
1449,14.548593097334884
1450,14.53896785101012
1451,14.539972083900341
1452,14.545657181007154
1453,14.539395961708937
1454,14.535542718857265
1455,14.543009438216998
1456,14.533482054858501
1457,14.53887273680629
1458,14.543562402141504
1459,14.535194955384911
1460,14.546224107257165
1461,14.545342857067876
1462,14.54115936278448
1463,14.543208025028836
1464,14.537716724484156
1465,14.546477428016594
1466,14.54222965251838
1467,14.539581530128913
1468,14.537363012710598
1469,14.542378294346413
1470,14.54535941522578
1471,14.547195681646249
1472,14.546343781618317
1473,14.539062719004777
1474,14.532407176420254
1475,14.537684284425058
1476,14.543320354542132
1477,14.542728770481396
1478,14.541848228186858
1479,14.54602905437038
1480,14.542973067564745
1481,14.549646117778813
1482,14.544401048361301
1483,14.539163015761192
1484,14.537432133641701
1485,14.541906809630449
1486,14.537535798506216
1487,14.537088365716812
1488,14.541996394324897
1489,14.535172199633678
1490,14.53772240020167
1491,14.544241162989293
1492,14.544075287813019
1493,14.53543564509459
1494,14.540803432190934
1495,14.545770356781388
1496,14.543364075016441
1497,14.53538876381222
1498,14.543274733921653
1499,14.550296978881477
1500,14.54084781890737
1501,14.547212830948073
1502,14.549550329154657
1503,14.537249338919688
1504,14.536813721321305
1505,14.547739003456824
1506,14.550085756439127
1507,14.55097682982796
1508,14.542927212137622
1509,14.550364798405159
1510,14.537717362801995
1511,14.546854346258682
1512,14.546535856285754
1513,14.546174062997677
1514,14.539345484425077
1515,14.540394328746235
1516,14.542413007093728
1517,14.539193186803105
1518,14.542254523414158
1519,14.543248398002639
1520,14.541186819729445
1521,14.538985388872742
1522,14.546345550831134
1523,14.540311331964896
1524,14.548428713180193
1525,14.548495847974714
1526,14.539197633697722
1527,14.536772642494384
1528,14.552568687591897
1529,14.539366835981928
1530,14.547822781250662
1531,14.54561386423817
1532,14.541915725253105
1533,14.541898896929347
1534,14.54621106741747
1535,14.542056997822671
1536,14.542386207425432
1537,14.537804154143164
1538,14.536369704277782
1539,14.543970481854878
1540,14.55098022764183
1541,14.547360890401109
1542,14.53874346166345
1543,14.54333472089719
1544,14.545987143817909
1545,14.53963927663841
1546,14.549636363804268
1547,14.545019658668586
1548,14.542279823635436
1549,14.543456159114687
1550,14.555091744616687
1551,14.539831836694983
1552,14.536382729444398
1553,14.541920872982617
1554,14.538908744477734
1555,14.540905190053607
1556,14.546434468123154
1557,14.544015996678047
1558,14.540966274464195
1559,14.543559238533241
1560,14.540110023412689
1561,14.543968739599546
1562,14.544914442359818
1563,14.539891019299242
1564,14.540966381253057
1565,14.54343536534908
1566,14.544587080495502
1567,14.539155888057262
1568,14.541223568220818
1569,14.544617243176923
1570,14.53941019880758
1571,14.539287185333967
1572,14.542408174006846
1573,14.542032076407645
1574,14.537135843858328
1575,14.539512297512974
1576,14.5362183460391
1577,14.54863950350218
1578,14.53627656116113
1579,14.538532765042588
1580,14.536460403129457
1581,14.544003597497241
1582,14.546750846523949
1583,14.54097433726116
1584,14.541220845521206
1585,14.542662597919449
1586,14.541953435521933
1587,14.53488011490741
1588,14.541909925924386
1589,14.540089780972448
1590,14.542057385910706
1591,14.546762287596234
1592,14.54428425548367
1593,14.539748602543195
1594,14.54691616836578
1595,14.536829733819399
1596,14.543806092223807
1597,14.537809565453149
1598,14.548422283346259
1599,14.544207756220493
1600,14.546846334531132
1601,14.533181479946464
1602,14.546981463711116
1603,14.542251547346602
1604,14.542894933635106
1605,14.541592599388974
1606,14.5446392523304
1607,14.549753253064292
1608,14.538945166170151
1609,14.536932692717384
1610,14.541744057358795
1611,14.544181148456495
1612,14.541188377233926
1613,14.544081611859575
1614,14.546218827995453
1615,14.541744240638904
1616,14.54079004171109
1617,14.545642840597713
1618,14.545390848985148
1619,14.544378614250917
1620,14.540251502795632
1621,14.537049985718614
1622,14.542001484765699
1623,14.541663136529642
1624,14.539881316252316
1625,14.547545147806504
1626,14.539897054335523
1627,14.541344240154352
1628,14.544246674448296
1629,14.551124583660062
1630,14.541059570393404
1631,14.548860465746941
1632,14.542189220612467
1633,14.547011825855247
1634,14.535670042594273
1635,14.54659318239352
1636,14.546286767382934
1637,14.550261443850703
1638,14.548172686659834
1639,14.539055628556529
1640,14.536089290184087
1641,14.549779468314952
1642,14.544360330491251
1643,14.531317409223494
1644,14.545624814531962
1645,14.539738474304949
1646,14.542518210467604
1647,14.542724488176109
1648,14.548687202012214
1649,14.553337533328303
1650,14.540900913652651
1651,14.544582238298627
1652,14.535206767564706
1653,14.53968902959723
1654,14.542872092659191
1655,14.544763757530056
1656,14.543221385026996
1657,14.538834878540765
1658,14.542383091696857
1659,14.541274180495865
1660,14.547490105945162
1661,14.542302263173658
1662,14.536978291199967
1663,14.5431615094755
1664,14.536971884061987
1665,14.543236600126946
1666,14.5402697732803
1667,14.540651754229858
1668,14.547916329451693
1669,14.542590899167637
1670,14.542248370764582
1671,14.539077372981943
1672,14.538399585237942
1673,14.543623738981866
1674,14.541799411893374
1675,14.542206883287559
1676,14.53551919149156
1677,14.543883405232014
1678,14.541196343543323
1679,14.542839296004228
1680,14.54034158570791
1681,14.544561712713083
1682,14.542608069948752
1683,14.539175573358479
1684,14.547684174497496
1685,14.541376536908283
1686,14.537496011097394
1687,14.542910423318032
1688,14.541910229455919
1689,14.540293722314123
1690,14.543298584383322
1691,14.544378929996283
1692,14.539179728706003
1693,14.54568954481226
1694,14.543397431674805
1695,14.54976520142933
1696,14.543264587156024
1697,14.542574607639803
1698,14.536105424406415
1699,14.536902382738038
1700,14.53907471793555
1701,14.542625178589025
1702,14.545223702114654
1703,14.546333146358368
1704,14.552311177596518
1705,14.542947713100945
1706,14.543920454065987
1707,14.536178202516304
1708,14.542876761927435
1709,14.552960446931465
1710,14.546137363571752
1711,14.545211219984338
1712,14.543561469971127
1713,14.533966006399922
1714,14.545680074517916
1715,14.541920307022455
1716,14.539596746707517
1717,14.543261665840209
1718,14.543106994022995
1719,14.54637353627217
1720,14.545228057966808
1721,14.543396220716293
1722,14.542216871458278
1723,14.539852444504803
1724,14.54055744751036
1725,14.542016953515311
1726,14.535800850404298
1727,14.538073863293091
1728,14.53607717490637
1729,14.54166848215217
1730,14.540966409957674
1731,14.546138188806223
1732,14.53852817420564
1733,14.540964207494142
1734,14.542223641998591
1735,14.538220375379272
1736,14.546873738940224
1737,14.539880251341057
1738,14.536857878343273
1739,14.541108070916003
1740,14.551442948621613
1741,14.54294179108789
1742,14.543854314601248
1743,14.542956301176043
1744,14.541261529400312
1745,14.539730612518035
1746,14.543427090849967
1747,14.54659904425628
1748,14.5450517795184
1749,14.545327826610677
1750,14.54473083135252
1751,14.53873629967915
1752,14.540074362347273
1753,14.542044441373164
1754,14.544754824541481
1755,14.544110593194974
1756,14.540514749083014
1757,14.542405362470406
1758,14.541472493124598
1759,14.54385326081097
1760,14.54075053080862
1761,14.536690001647749
1762,14.548091790285898
1763,14.544796423280609
1764,14.543325232442047
1765,14.536975603089825
1766,14.541135023721758
1767,14.546194823322418
1768,14.534534366230066
1769,14.543254074917682
1770,14.533245685190309
1771,14.53763561975002
1772,14.536165838085797
1773,14.54536893167598
1774,14.543310712969541
1775,14.542641244045123
1776,14.546502224755164
1777,14.545942964633317
1778,14.542062117379217
1779,14.537745002411292
1780,14.547134191385407
1781,14.536493764167956
1782,14.54705855301331
1783,14.537916033157035
1784,14.542683225471256
1785,14.551785279718457
1786,14.54554177970505
1787,14.545343304205655
1788,14.548526431989343
1789,14.543234225025133
1790,14.54097398359139
1791,14.538643530276127
1792,14.53520332668397
1793,14.543965427592065
1794,14.543552511540025
1795,14.53928401738886
1796,14.54249411692906
1797,14.541039224637336
1798,14.542687157482604
1799,14.541617844805609
1800,14.542696583723712
1801,14.539254339333084
1802,14.544012173357224
1803,14.548747381969651
1804,14.543140949249544
1805,14.542657251682103
1806,14.53891221073122
1807,14.544511401963616
1808,14.540492804225295
1809,14.542021904549493
1810,14.54124668229542
1811,14.544644744759424
1812,14.541856584606576
1813,14.54447517125483
1814,14.549038314206733
1815,14.54304085344014
1816,14.537147428019608
1817,14.546161261876355
1818,14.544177514497825
1819,14.543396461445981
1820,14.539608805997432
1821,14.543533329529975
1822,14.54800665141201
1823,14.543035968295863
1824,14.544256764236929
1825,14.540443136369129
1826,14.542939861203514
1827,14.546681569628872
1828,14.541783466060568
1829,14.54592672593052
1830,14.541509377425623
1831,14.544487829479678
1832,14.549087955351347
1833,14.547924585363857
1834,14.549887242421672
1835,14.541366109570728
1836,14.538861917417726
1837,14.548003613533647
1838,14.539780296587784
1839,14.546851801652366
1840,14.539525148162411
1841,14.544923229154364
1842,14.543482183897336
1843,14.539902461857796
1844,14.543486061341442
1845,14.539258872014422
1846,14.537672781412839
1847,14.546116246745516
1848,14.537724547927587
1849,14.547066005735797
1850,14.538592018084747
1851,14.539724360851235
1852,14.539753241825448
1853,14.54624522984227
1854,14.542981028002163
1855,14.54339253712057
1856,14.549332945357857
1857,14.536930535701021
1858,14.544940146879028
1859,14.542002362174486
1860,14.545367048162227
1861,14.539696547426278
1862,14.543130228721115
1863,14.542490695288281
1864,14.54897414002113
1865,14.543178914156478
1866,14.544402454014545
1867,14.539492349698445
1868,14.546923122861891
1869,14.539724622315758
1870,14.536419255497576
1871,14.545499122712371
1872,14.549838075997672
1873,14.542470858723684
1874,14.538576416312795
1875,14.547317730899886
1876,14.548170457703165
1877,14.53895243230718
1878,14.546520633825965
1879,14.54325841221127
1880,14.539727208604852
1881,14.537835409933317
1882,14.546693744071646
1883,14.54290311131641
1884,14.537184930064516
1885,14.548166491258321
1886,14.53495192499871
1887,14.540791815674336
1888,14.544119551388485
1889,14.546035962025607
1890,14.534662774978457
1891,14.546702855937603
1892,14.540133588886524
1893,14.537332292489197
1894,14.547529770518635
1895,14.545907583637469
1896,14.539363775542983
1897,14.549327622494204
1898,14.540090132131857
1899,14.53841991750431
1900,14.541322478283456
1901,14.548690570593008
1902,14.541195987430207
1903,14.541265677722386
1904,14.54129478031957
1905,14.539324735148483
1906,14.548500519132922
1907,14.536333975059867
1908,14.538742327011473
1909,14.544962871826215
1910,14.545742671129068
1911,14.553986229369997
1912,14.541937261473324
1913,14.542866723893884
1914,14.54772221297397
1915,14.539247777903476
1916,14.537238250507329
1917,14.535429258054508
1918,14.541855730501462
1919,14.536896285254308
1920,14.538937278234158
1921,14.546080225249993
1922,14.539601856620475
1923,14.54141341062095
1924,14.542587998446686
1925,14.549817841041992
1926,14.539137927609188
1927,14.538882251377688
1928,14.539016713746795
1929,14.543624805903345
1930,14.53867229126318
1931,14.545238662779676
1932,14.547677908761546
1933,14.537384716325615
1934,14.544463930913544
1935,14.538443031939158
1936,14.54476745178102
1937,14.542214950793776
1938,14.541678339385765
1939,14.542753834259052
1940,14.544922713385965
1941,14.541032164023829
1942,14.545079267102407
1943,14.55050761884663
1944,14.549357870678445
1945,14.542636347710802
1946,14.549138836010007
1947,14.539801046540006
1948,14.549066862840675
1949,14.54463559731101
1950,14.542699858087875
1951,14.545637273712709
1952,14.538444646792762
1953,14.540282333682407
1954,14.543488519057345
1955,14.536771278564792
1956,14.548120170754169
1957,14.54537886098245
1958,14.541906414996884
1959,14.536889813295208
1960,14.54571579911275
1961,14.54260420204962
1962,14.543348428034118
1963,14.545127813774211
1964,14.542264459846178
1965,14.536860255155524
1966,14.547774789626416
1967,14.549158440764963
1968,14.539833005666761
1969,14.536883965215212
1970,14.538422671512562
1971,14.547104836102907
1972,14.543413809015373
1973,14.542816377074308
1974,14.543168236939236
1975,14.543593089027796
1976,14.547241545820473
1977,14.551385515502837
1978,14.539419663458371
1979,14.543112339626184
1980,14.537978591914685
1981,14.541653166560602
1982,14.542413982869817
1983,14.54806089797031
1984,14.536838294275677
1985,14.547756910909728
1986,14.54893273342724
1987,14.545257957663901
1988,14.534525143766206
1989,14.543367942371265
1990,14.541424983450161
1991,14.545324171091252
1992,14.544753617514681
1993,14.54121996647285
1994,14.538647642311785
1995,14.536140388238445
1996,14.545842228692809
1997,14.54444224236811
1998,14.540711388799679
1999,14.539305071838001
2000,14.542202857372859
